Origin	Ann_ID	Skill	Knowledge	Interest
ALL	Digital	81.57894736842105	78.57142857142857	0.0
ALL	Policy	70.58823529411765	70.58823529411765	0.0
ALL	Electronics	65.78947368421052	50.0	0.0
ALL	Computer-aided_design	39.473684210526315	26.31578947368421	0.0
ALL	Parallel_computing	80.0	80.0	0.0
ALL	Set_theory	60.0	60.0	0.0
ALL	Image_editing	61.111111111111114	61.111111111111114	0.0
ALL	Organization	46.0	46.0	0.0
ALL	Ad_hoc	69.23076923076923	69.23076923076923	0.0
ALL	Persona	30.434782608695652	56.52173913043478	0.0
ALL	Turning	58.0	58.0	0.0
ALL	Garden	0.0	50.0	66.66666666666666
ALL	Computer	38.0	46.0	0.0
ALL	Digital_camera	60.0	60.0	0.0
ALL	Feedback	0.0	35.294117647058826	26.47058823529412
ALL	Regular_expression	38.23529411764706	39.473684210526315	0.0
ALL	Chart	60.0	60.0	0.0
ALL	Quality_of_life	28.94736842105263	13.157894736842104	0.0
ALL	Machine_press	50.0	50.0	66.66666666666666
ALL	Paper	50.0	34.0	0.0
ALL	Photovoltaics	50.0	70.0	0.0
ALL	Homework	30.0	35.714285714285715	70.0
ALL	Science	81.57894736842105	76.3157894736842	0.0
ALL	Brochure	50.0	50.0	0.0
ALL	Input_device	79.41176470588235	79.41176470588235	78.57142857142857
ALL	Software_framework	80.0	78.0	0.0
ALL	Academic_publishing	64.28571428571429	54.76190476190476	0.0
ALL	Social_networking_service	50.0	50.0	66.66666666666666
ALL	Capital_punishment	50.0	50.0	0.0
ALL	Artist	33.333333333333336	33.333333333333336	0.0
ALL	Presentation	34.0	34.0	0.0
ALL	Mission_statement	23.68421052631579	39.473684210526315	0.0
ALL	Fair_trade	66.66666666666667	66.66666666666667	0.0
ALL	Product_lifecycle_management	28.94736842105263	39.473684210526315	0.0
ALL	Future	74.0	66.0	0.0
ALL	Materials_science	44.11764705882353	73.52941176470588	0.0
ALL	General_contractor	50.0	50.0	0.0
ALL	Laboratory	61.76470588235294	55.26315789473684	0.0
ALL	Human_factors_and_ergonomics	14.705882352941176	26.470588235294116	0.0
ALL	Mixed_media	70.0	70.0	0.0
ALL	Physics	20.0	24.0	0.0
ALL	Calendar	50.0	50.0	66.66666666666666
ALL	Essay	50.0	50.0	0.0
ALL	Visual_perception	50.0	50.0	0.0
ALL	Behavioural_sciences	76.0	74.0	0.0
ALL	Personalization	72.22222222222223	72.22222222222223	0.0
ALL	Torque	50.0	50.0	0.0
ALL	Country	66.66666666666667	66.66666666666667	0.0
ALL	Cultural_identity	39.473684210526315	39.473684210526315	0.0
ALL	Structured_programming	30.0	42.0	0.0
ALL	Hardware	28.94736842105263	39.473684210526315	0.0
ALL	Design	80.0	80.0	76.0
ALL	Electric_motor	44.73684210526316	50.0	0.0
ALL	Academia	76.66666666666667	81.57894736842105	0.0
ALL	Dynamics_(mechanics)	50.0	50.0	0.0
ALL	Counter	50.0	50.0	66.66666666666666
ALL	Development_economics	42.10526315789474	36.8421052631579	0.0
ALL	Customer	18.42105263157895	30.0	0.0
ALL	Exploration	72.22222222222223	61.111111111111114	0.0
ALL	Truss	50.0	50.0	0.0
ALL	Collaboration	23.529411764705884	23.529411764705884	0.0
tudelft	Interactivity	70.0	74.0	0.0
tudelft	Acceleration	50.0	50.0	0.0
tudelft	User_interface	35.294117647058826	60.0	0.0
tudelft	Title	50.0	50.0	0.0
tudelft	Structural_engineering	50.0	50.0	0.0
tudelft	Method_acting	0.0	50.0	0.0
tudelft	Interaction_design	58.69565217391305	58.69565217391305	0.0
tudelft	Innovation	58.0	46.0	0.0
tudelft	Integrated_circuit	58.69565217391305	63.04347826086956	0.0
tudelft	Document	80.0	80.0	0.0
tudelft	Public	76.92307692307692	76.66666666666667	0.0
tudelft	Independence	50.0	50.0	0.0
tudelft	Lecturer	67.3913043478261	80.0	0.0
tudelft	Designer	46.0	42.0	0.0
tudelft	Opportunity_cost	71.73913043478261	71.73913043478261	0.0
tudelft	Business	79.41176470588235	61.76470588235294	0.0
tudelft	Internship	50.0	50.0	0.0
tudelft	Competitiveness	29.41176470588235	35.294117647058826	0.0
tudelft	Philosophy	26.08695652173913	26.08695652173913	0.0
tudelft	Sustainability	74.0	80.0	0.0
tudelft	Cognitive_science	50.0	54.34782608695652	0.0
tudelft	Conflict_resolution	44.73684210526316	34.21052631578947	0.0
tudelft	Statistical_hypothesis_testing	50.0	70.0	0.0
tudelft	Ethics	71.73913043478261	76.08695652173913	0.0
tudelft	Usability	69.04761904761905	69.04761904761905	0.0
tudelft	Film_editing	70.58823529411765	70.58823529411765	0.0
tudelft	Sound	0.0	34.0	0.0
tudelft	Grammar	59.09090909090909	77.27272727272727	0.0
tudelft	Sustainable_development	50.0	50.0	0.0
tudelft	AOL_Instant_Messenger	46.666666666666664	46.666666666666664	0.0
tudelft	Cognition	0.0	32.0	0.0
tudelft	Industry	53.333333333333336	53.333333333333336	0.0
tudelft	Iteration	66.0	70.0	0.0
tudelft	Analysis	46.0	38.0	0.0
tudelft	Simulation	80.43478260869566	80.43478260869566	0.0
tudelft	Project	80.0	80.0	0.0
tudelft	Report	80.0	74.0	0.0
tudelft	Magazine	60.0	60.0	0.0
tudelft	Architect	33.333333333333336	33.333333333333336	0.0
tudelft	Visual_system	18.42105263157895	38.0	0.0
tudelft	Mechanical_engineering	26.470588235294116	38.23529411764706	0.0
tudelft	Mass_production	20.58823529411765	26.470588235294116	0.0
tudelft	OSI_model	60.0	60.0	0.0
tudelft	Parallel_computing	80.0	80.0	0.0
tudelft	Glasses	50.0	50.0	0.0
tudelft	Mechanics	26.470588235294116	32.35294117647059	0.0
tudelft	Renewable_energy	50.0	50.0	0.0
tudelft	New_product_development	80.43478260869566	80.43478260869566	0.0
tudelft	Target_audience	50.0	50.0	0.0
tudelft	Local_government	74.0	66.0	0.0
tudelft	Product_design	80.43478260869566	70.0	0.0
tudelft	Telephone	38.46153846153846	38.46153846153846	0.0
tudelft	Planning	80.43478260869566	80.43478260869566	0.0
tudelft	COBOL	80.43478260869566	80.43478260869566	0.0
tudelft	Process_control	34.21052631578947	34.21052631578947	0.0
tudelft	Measurement	67.6470588235294	79.41176470588235	0.0
tudelft	Case_study	30.0	30.0	0.0
tudelft	Debate	42.0	42.0	0.0
tudelft	Mathematical_analysis	20.58823529411765	34.21052631578947	0.0
tudelft	Customer	28.94736842105263	38.0	0.0
tudelft	Partnership	50.0	30.0	0.0
tudelft	Biofuel	50.0	50.0	0.0
tudelft	Broadband	74.0	74.0	0.0
tudelft	Wikipedia	50.0	50.0	0.0
tudelft	System	50.0	42.0	0.0
tudelft	Biomass	50.0	50.0	0.0
tudelft	Pen	60.0	60.0	0.0
tudelft	Interaction	62.0	70.0	0.0
tudelft	Initiation	36.36363636363637	36.36363636363637	0.0
tudelft	Cooperation	76.92307692307692	76.92307692307692	0.0
tudelft	User_experience	78.57142857142857	78.57142857142857	0.0
tudelft	International	70.58823529411765	70.58823529411765	0.0
tudelft	Autodidacticism	26.470588235294116	26.470588235294116	0.0
tudelft	Parameter	70.0	56.666666666666664	0.0
tudelft	Streaming_media	61.111111111111114	61.111111111111114	0.0
tudelft	User_interface_design	47.05882352941177	47.05882352941177	0.0
tudelft	Pencil	71.42857142857143	71.42857142857143	0.0
tudelft	Solar_energy	50.0	50.0	0.0
tudelft	Risk	0.0	40.0	0.0
tudelft	Culture	62.0	58.0	0.0
tudelft	Programming_tool	36.8421052631579	36.8421052631579	0.0
tudelft	Evaluation	80.0	74.0	0.0
tudelft	Collaboration	50.0	44.11764705882353	0.0
tudelft	Artist	33.333333333333336	33.333333333333336	0.0
tudelft	Compact_Disc	50.0	50.0	0.0
tudelft	Prior_art	0.0	44.11764705882353	0.0
tudelft	Masterpiece	50.0	50.0	0.0
tudelft	Mission_statement	23.68421052631579	39.473684210526315	0.0
tudelft	Technician	60.0	60.0	0.0
tudelft	Knowledge_transfer	53.333333333333336	53.333333333333336	0.0
tudelft	Marketing_mix	41.1764705882353	41.1764705882353	0.0
tudelft	Software_design	70.0	70.0	0.0
tudelft	Blueprint	0.0	52.0	0.0
tudelft	Electronic_component	47.05882352941177	52.94117647058823	0.0
tudelft	Human_nature	46.0	46.0	0.0
tudelft	Digital	81.57894736842105	81.57894736842105	0.0
tudelft	Observation	23.529411764705884	29.41176470588235	0.0
tudelft	Developmental_psychology	76.92307692307692	42.30769230769231	0.0
tudelft	Differential_equation	46.0	46.0	0.0
tudelft	Built_environment	20.58823529411765	32.35294117647059	0.0
tudelft	Attitude_(psychology)	70.58823529411765	70.58823529411765	0.0
tudelft	Systems_analysis	70.58823529411765	70.58823529411765	0.0
tudelft	Short_film	30.952380952380953	30.952380952380953	0.0
tudelft	Content_analysis	82.0	80.0	0.0
tudelft	Data_storage_device	47.05882352941177	52.94117647058823	0.0
tudelft	Philosophy_of_science	50.0	48.0	0.0
tudelft	School_timetable	50.0	50.0	0.0
tudelft	Drawing	76.92307692307692	76.92307692307692	0.0
tudelft	Scientific_modelling	63.63636363636363	61.53846153846154	0.0
tudelft	Emotion	10.0	26.0	0.0
tudelft	Forecasting	20.58823529411765	32.35294117647059	0.0
tudelft	Selection	15.217391304347826	46.0	0.0
tudelft	Chemical_kinetics	50.0	50.0	0.0
tudelft	Group_dynamics	54.76190476190476	41.30434782608695	0.0
tudelft	Energy	50.0	35.714285714285715	0.0
tudelft	Recycling	70.0	50.0	0.0
tudelft	Argument	66.66666666666667	73.33333333333333	0.0
tudelft	Digital_photography	61.111111111111114	61.111111111111114	0.0
tudelft	Adobe_Photoshop	59.09090909090909	40.90909090909091	0.0
tudelft	Design	80.0	70.0	0.0
tudelft	Seminar	50.0	56.666666666666664	0.0
tudelft	Injection_molding	35.294117647058826	35.294117647058826	0.0
tudelft	Respect	50.0	50.0	0.0
tudelft	Visual_Basic	55.88235294117647	32.35294117647059	0.0
tudelft	Technology	78.0	80.0	0.0
tudelft	Structured_programming	30.0	42.0	0.0
tudelft	Brand_management	61.111111111111114	61.111111111111114	0.0
tudelft	Pastel	61.111111111111114	61.111111111111114	0.0
tudelft	Problem_solving	0.0	48.0	0.0
tudelft	Metal	73.52941176470588	73.52941176470588	0.0
tudelft	Market_research	39.473684210526315	39.473684210526315	0.0
tudelft	Humanities	76.0	74.0	0.0
tudelft	Justice	36.36363636363637	36.36363636363637	0.0
tudelft	Travel	0.0	50.0	0.0
tudelft	Multimedia	70.0	70.0	0.0
